molecule_id_a,molecule_id_b,severity,mechanism,provenance
MOL-00695,MOL-01134,Moderate,,ddinter_downloads_code_A.csv
MOL-00695,MOL-01145,Moderate,,ddinter_downloads_code_A.csv
MOL-00695,MOL-01147,Moderate,,ddinter_downloads_code_A.csv
MOL-00695,MOL-01151,Moderate,,ddinter_downloads_code_A.csv
MOL-00007,MOL-00696,Moderate,,ddinter_downloads_code_L.csv
MOL-00008,MOL-00696,Major,,ddinter_downloads_code_L.csv
MOL-00011,MOL-00696,Major,,ddinter_downloads_code_L.csv
MOL-00089,MOL-00696,Moderate,,ddinter_downloads_code_L.csv
MOL-00104,MOL-00696,Major,,ddinter_downloads_code_A.csv
MOL-00109,MOL-00696,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00719,Major,,ddinter_downloads_code_B.csv
MOL-00696,MOL-00725,Moderate,,ddinter_downloads_code_H.csv
MOL-00696,MOL-00729,Major,,ddinter_downloads_code_A.csv
MOL-00696,MOL-00740,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00748,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00749,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00755,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00766,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00770,Major,,ddinter_downloads_code_D.csv
MOL-00696,MOL-00796,Moderate,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00809,Moderate,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00814,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00825,Moderate,,ddinter_downloads_code_A.csv
MOL-00696,MOL-00828,Moderate,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00831,Moderate,,ddinter_downloads_code_A.csv
MOL-00696,MOL-00851,Moderate,,ddinter_downloads_code_R.csv
MOL-00696,MOL-00854,Minor,,ddinter_downloads_code_A.csv
MOL-00696,MOL-00857,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00864,Major,,ddinter_downloads_code_D.csv
MOL-00696,MOL-00868,Major,,ddinter_downloads_code_H.csv
MOL-00696,MOL-00889,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00890,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00696,MOL-00899,Moderate,,ddinter_downloads_code_R.csv
MOL-00696,MOL-00908,Moderate,,ddinter_downloads_code_B.csv
MOL-00696,MOL-00942,Moderate,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00950,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00958,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00973,Moderate,,ddinter_downloads_code_A.csv
MOL-00696,MOL-00982,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-00983,Major,,ddinter_downloads_code_A.csv
MOL-00696,MOL-00986,Moderate,,ddinter_downloads_code_D.csv
MOL-00696,MOL-01001,Major,,ddinter_downloads_code_P.csv
MOL-00696,MOL-01016,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-01035,Major,,ddinter_downloads_code_R.csv
MOL-00696,MOL-01036,Major,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00696,MOL-01043,Major,,ddinter_downloads_code_P.csv
MOL-00696,MOL-01053,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-01058,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-01059,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-01065,Moderate,,ddinter_downloads_code_L.csv
MOL-00696,MOL-01071,Moderate,,ddinter_downloads_code_R.csv
MOL-00696,MOL-01087,Major,,ddinter_downloads_code_L.csv
MOL-00696,MOL-01127,Moderate,,ddinter_downloads_code_L.csv
MOL-00696,MOL-01142,Major,,ddinter_downloads_code_R.csv
MOL-00696,MOL-01157,Major,,ddinter_downloads_code_R.csv
MOL-00696,MOL-01158,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_P.csv
MOL-00008,MOL-00697,Major,,ddinter_downloads_code_L.csv
MOL-00104,MOL-00697,Major,,ddinter_downloads_code_A.csv
MOL-00109,MOL-00697,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00740,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00748,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00749,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00754,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00697,MOL-00755,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00766,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00770,Major,,ddinter_downloads_code_D.csv
MOL-00697,MOL-00793,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv
MOL-00697,MOL-00825,Moderate,,ddinter_downloads_code_A.csv
MOL-00697,MOL-00857,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00864,Major,,ddinter_downloads_code_D.csv
MOL-00697,MOL-00868,Major,,ddinter_downloads_code_H.csv
MOL-00697,MOL-00889,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00890,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00697,MOL-00893,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00697,MOL-00899,Moderate,,ddinter_downloads_code_R.csv
MOL-00697,MOL-00947,Unknown,,ddinter_downloads_code_D.csv
MOL-00697,MOL-00950,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00958,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00973,Moderate,,ddinter_downloads_code_A.csv
MOL-00697,MOL-00982,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-00983,Major,,ddinter_downloads_code_A.csv
MOL-00697,MOL-01001,Major,,ddinter_downloads_code_P.csv
MOL-00697,MOL-01007,Unknown,,ddinter_downloads_code_B.csv
MOL-00697,MOL-01016,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-01035,Moderate,,ddinter_downloads_code_R.csv
MOL-00697,MOL-01036,Major,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00697,MOL-01043,Major,,ddinter_downloads_code_P.csv
MOL-00697,MOL-01054,Unknown,,ddinter_downloads_code_R.csv
MOL-00697,MOL-01058,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-01059,Moderate,,ddinter_downloads_code_L.csv
MOL-00697,MOL-01060,Moderate,,ddinter_downloads_code_L.csv
MOL-00697,MOL-01071,Moderate,,ddinter_downloads_code_R.csv
MOL-00697,MOL-01087,Major,,ddinter_downloads_code_L.csv
MOL-00697,MOL-01113,Moderate,,ddinter_downloads_code_V.csv
MOL-00697,MOL-01142,Major,,ddinter_downloads_code_R.csv
MOL-00089,MOL-00698,Moderate,,ddinter_downloads_code_L.csv
MOL-00091,MOL-00698,Moderate,,ddinter_downloads_code_R.csv
MOL-00110,MOL-00698,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00703,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00725,Moderate,,ddinter_downloads_code_H.csv
MOL-00698,MOL-00734,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00736,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00739,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00740,Major,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00748,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00749,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00769,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00770,Moderate,,ddinter_downloads_code_D.csv
MOL-00698,MOL-00790,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00818,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00864,Moderate,,ddinter_downloads_code_D.csv
MOL-00698,MOL-00886,Moderate,,ddinter_downloads_code_R.csv
MOL-00698,MOL-00908,Moderate,,ddinter_downloads_code_B.csv
MOL-00698,MOL-00962,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00964,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00972,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00974,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-00980,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-00986,Major,,ddinter_downloads_code_D.csv
MOL-00698,MOL-00995,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-01007,Moderate,,ddinter_downloads_code_B.csv
MOL-00698,MOL-01054,Moderate,,ddinter_downloads_code_R.csv
MOL-00698,MOL-01059,Major,,ddinter_downloads_code_L.csv
MOL-00698,MOL-01079,Moderate,,ddinter_downloads_code_L.csv
MOL-00698,MOL-01090,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-01091,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-01092,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-01093,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-01094,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-01094,Moderate,,ddinter_downloads_code_A.csv
MOL-00698,MOL-01096,Moderate,,ddinter_downloads_code_A.csv
MOL-00011,MOL-00700,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00109,MOL-00700,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00114,MOL-00700,Major,,ddinter_downloads_code_B.csv
MOL-00115,MOL-00700,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00705,Moderate,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00719,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00740,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00700,MOL-00745,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00757,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00759,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00773,Moderate,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00804,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00828,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00700,MOL-00831,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00700,MOL-00836,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00878,Moderate,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00886,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00700,MOL-00892,Moderate,,ddinter_downloads_code_B.csv
MOL-00700,MOL-00898,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-01005,Moderate,,ddinter_downloads_code_B.csv
MOL-00700,MOL-01007,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-01052,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00700,MOL-01053,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00700,MOL-01054,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00700,MOL-01057,Moderate,,ddinter_downloads_code_B.csv
MOL-00700,MOL-01064,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-01077,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-01086,Major,,ddinter_downloads_code_B.csv
MOL-00700,MOL-01109,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00700,MOL-01109,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00701,MOL-00753,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00701,MOL-00754,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00701,MOL-00831,Moderate,,ddinter_downloads_code_A.csv
MOL-00701,MOL-00899,Moderate,,ddinter_downloads_code_R.csv
MOL-00701,MOL-01071,Moderate,,ddinter_downloads_code_R.csv
MOL-00701,MOL-01138,Moderate,,ddinter_downloads_code_A.csv
MOL-00701,MOL-01142,Moderate,,ddinter_downloads_code_R.csv
MOL-00081,MOL-00703,Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv
MOL-00106,MOL-00703,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00742,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00744,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00753,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00703,MOL-00754,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00703,MOL-00783,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00784,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00785,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00703,MOL-00786,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00786,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00788,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00793,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv
MOL-00703,MOL-00796,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00703,MOL-00806,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00814,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00703,MOL-00831,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00868,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00703,MOL-00882,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00899,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00703,MOL-00900,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00906,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00919,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00941,Major,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00945,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00954,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00962,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00964,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00972,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-00982,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00703,MOL-00985,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01016,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00703,MOL-01033,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01036,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00703,MOL-01037,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01063,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01071,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00703,MOL-01072,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01073,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01090,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01091,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01092,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01093,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01094,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01094,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01096,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01139,Moderate,,ddinter_downloads_code_A.csv
MOL-00703,MOL-01142,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00008,MOL-00705,Moderate,,ddinter_downloads_code_L.csv
MOL-00011,MOL-00705,Moderate,,ddinter_downloads_code_L.csv
MOL-00102,MOL-00705,Unknown,,ddinter_downloads_code_A.csv
MOL-00109,MOL-00705,Moderate,,ddinter_downloads_code_L.csv
MOL-00111,MOL-00705,Unknown,,ddinter_downloads_code_L.csv
MOL-00115,MOL-00705,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-00719,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-00729,Major,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00745,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-00753,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00705,MOL-00754,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00705,MOL-00755,Moderate,,ddinter_downloads_code_L.csv
MOL-00705,MOL-00757,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-00759,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-00767,Unknown,,ddinter_downloads_code_L.csv
MOL-00705,MOL-00770,Unknown,,ddinter_downloads_code_D.csv
MOL-00705,MOL-00778,Minor,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00793,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv
MOL-00705,MOL-00817,Unknown,,ddinter_downloads_code_L.csv
MOL-00705,MOL-00825,Minor,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00828,Moderate,,ddinter_downloads_code_L.csv
MOL-00705,MOL-00831,Major,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00851,Unknown,,ddinter_downloads_code_R.csv
MOL-00705,MOL-00856,Unknown,,ddinter_downloads_code_D.csv
MOL-00705,MOL-00864,Unknown,,ddinter_downloads_code_D.csv
MOL-00705,MOL-00886,Moderate,,ddinter_downloads_code_R.csv
MOL-00705,MOL-00890,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00705,MOL-00893,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00705,MOL-00898,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-00899,Moderate,,ddinter_downloads_code_R.csv
MOL-00705,MOL-00942,Moderate,,ddinter_downloads_code_L.csv
MOL-00705,MOL-00962,Unknown,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00964,Unknown,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00972,Unknown,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00974,Moderate,,ddinter_downloads_code_A.csv
MOL-00705,MOL-00982,Unknown,,ddinter_downloads_code_L.csv
MOL-00705,MOL-00983,Major,,ddinter_downloads_code_A.csv
MOL-00705,MOL-01001,Moderate,,ddinter_downloads_code_P.csv
MOL-00705,MOL-01007,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-01035,Moderate,,ddinter_downloads_code_R.csv
MOL-00705,MOL-01036,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00705,MOL-01043,Moderate,,ddinter_downloads_code_P.csv
MOL-00705,MOL-01046,Unknown,,ddinter_downloads_code_L.csv
MOL-00705,MOL-01052,Moderate,,ddinter_downloads_code_V.csv
MOL-00705,MOL-01053,Moderate,,ddinter_downloads_code_L.csv
MOL-00705,MOL-01054,Moderate,,ddinter_downloads_code_R.csv
MOL-00705,MOL-01059,Moderate,,ddinter_downloads_code_L.csv
MOL-00705,MOL-01060,Moderate,,ddinter_downloads_code_L.csv
MOL-00705,MOL-01064,Moderate,,ddinter_downloads_code_B.csv
MOL-00705,MOL-01065,Moderate,,ddinter_downloads_code_L.csv
MOL-00705,MOL-01071,Moderate,,ddinter_downloads_code_R.csv
MOL-00705,MOL-01113,Moderate,,ddinter_downloads_code_V.csv
MOL-00705,MOL-01114,Major,,ddinter_downloads_code_V.csv
MOL-00705,MOL-01115,Major,,ddinter_downloads_code_V.csv
MOL-00705,MOL-01142,Moderate,,ddinter_downloads_code_R.csv
MOL-00110,MOL-00706,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00706,MOL-00714,Minor,,ddinter_downloads_code_D.csv
MOL-00706,MOL-00721,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00706,MOL-00790,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00706,MOL-00857,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00706,MOL-00980,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00706,MOL-01019,Moderate,,ddinter_downloads_code_D.csv
MOL-00706,MOL-01079,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00110,MOL-00707,Moderate,,ddinter_downloads_code_L.csv
MOL-00707,MOL-00714,Minor,,ddinter_downloads_code_L.csv
MOL-00707,MOL-00721,Moderate,,ddinter_downloads_code_L.csv
MOL-00707,MOL-00790,Major,,ddinter_downloads_code_L.csv
MOL-00707,MOL-00857,Major,,ddinter_downloads_code_L.csv
MOL-00707,MOL-00980,Major,,ddinter_downloads_code_L.csv
MOL-00707,MOL-01008,Moderate,,ddinter_downloads_code_L.csv
MOL-00707,MOL-01019,Moderate,,ddinter_downloads_code_L.csv
MOL-00707,MOL-01036,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv
MOL-00707,MOL-01059,Moderate,,ddinter_downloads_code_L.csv
MOL-00707,MOL-01079,Major,,ddinter_downloads_code_L.csv
MOL-00708,MOL-00748,Moderate,,ddinter_downloads_code_L.csv
MOL-00708,MOL-00749,Moderate,,ddinter_downloads_code_L.csv
MOL-00708,MOL-00757,Unknown,,ddinter_downloads_code_B.csv
MOL-00708,MOL-00770,Moderate,,ddinter_downloads_code_D.csv
MOL-00708,MOL-00825,Unknown,,ddinter_downloads_code_A.csv
MOL-00708,MOL-00828,Moderate,,ddinter_downloads_code_L.csv
MOL-00708,MOL-00851,Unknown,,ddinter_downloads_code_R.csv
MOL-00708,MOL-00856,Unknown,,ddinter_downloads_code_D.csv
MOL-00708,MOL-00864,Moderate,,ddinter_downloads_code_D.csv
MOL-00708,MOL-00890,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00708,MOL-00893,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00708,MOL-00908,Moderate,,ddinter_downloads_code_B.csv
MOL-00708,MOL-00962,Unknown,,ddinter_downloads_code_A.csv
MOL-00708,MOL-00964,Unknown,,ddinter_downloads_code_A.csv
MOL-00708,MOL-00972,Unknown,,ddinter_downloads_code_A.csv
MOL-00708,MOL-00982,Unknown,,ddinter_downloads_code_L.csv
MOL-00708,MOL-01007,Unknown,,ddinter_downloads_code_B.csv
MOL-00708,MOL-01036,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00708,MOL-01046,Unknown,,ddinter_downloads_code_L.csv
MOL-00708,MOL-01054,Unknown,,ddinter_downloads_code_R.csv
MOL-00708,MOL-01059,Moderate,,ddinter_downloads_code_L.csv
MOL-00708,MOL-01065,Moderate,,ddinter_downloads_code_L.csv
MOL-00708,MOL-01157,Moderate,,ddinter_downloads_code_R.csv
MOL-00007,MOL-00709,Moderate,,ddinter_downloads_code_L.csv
MOL-00008,MOL-00709,Moderate,,ddinter_downloads_code_L.csv
MOL-00011,MOL-00709,Major,,ddinter_downloads_code_L.csv
MOL-00089,MOL-00709,Moderate,,ddinter_downloads_code_L.csv
MOL-00110,MOL-00709,Moderate,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00721,Moderate,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00725,Moderate,,ddinter_downloads_code_H.csv
MOL-00709,MOL-00729,Major,,ddinter_downloads_code_A.csv
MOL-00709,MOL-00740,Major,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00748,Major,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00749,Major,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00755,Moderate,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00767,Moderate,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00770,Moderate,,ddinter_downloads_code_D.csv
MOL-00709,MOL-00778,Moderate,,ddinter_downloads_code_A.csv
MOL-00709,MOL-00790,Major,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00796,Moderate,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00809,Moderate,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00814,Major,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00828,Moderate,,ddinter_downloads_code_L.csv
MOL-00709,MOL-00855,Moderate,,ddinter_downloads_code_L.csv
