drugbank_id_a,drugbank_id_b,ddinter_id_a,ddinter_id_b,drug_a,drug_b,severity,mechanism,source_file,n_source_files,severity_conflict_across_files
,,DDInter5,DDInter875,Abatacept,Human papillomavirus type 11 L1 capsid protein antigen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter5,DDInter923,Abatacept,Infliximab,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter5,DDInter924,Abatacept,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter5,DDInter925,Abatacept,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter6,DDInter9,Abciximab,Acalabrutinib,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter6,DDInter93,Abciximab,Anagrelide,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter6,DDInter98,Abciximab,Anisindione,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter99,Abciximab,Anistreplase,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter605,Abciximab,Drotrecogin alfa,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter608,Abciximab,Duloxetine,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter621,Abciximab,Edoxaban,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter645,Abciximab,Enoxaparin,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter657,Abciximab,Epoprostenol,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter659,Abciximab,Eptifibatide,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter672,Abciximab,Escitalopram,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter699,Abciximab,Etodolac,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter717,Abciximab,Fenfluramine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv,2,false
,,DDInter6,DDInter721,Abciximab,Fenoprofen,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter758,Abciximab,Fluoxetine,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter763,Abciximab,Flurbiprofen,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter6,DDInter764,Abciximab,Flurbiprofen (ophthalmic),Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter6,DDInter770,Abciximab,Fluvoxamine,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter775,Abciximab,Fondaparinux,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter808,Abciximab,Garlic,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter818,Abciximab,Ginger,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter819,Abciximab,Ginkgo biloba,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter820,Abciximab,Ginseng,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter855,Abciximab,Hemin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter856,Abciximab,Heparin,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter898,Abciximab,Ibritumomab tiuxetan,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter6,DDInter899,Abciximab,Ibrutinib,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter6,DDInter900,Abciximab,Ibuprofen,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter6,DDInter903,Abciximab,Icosapent,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter908,Abciximab,Iloprost,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter921,Abciximab,Indomethacin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter6,DDInter926,Abciximab,Inotersen,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter7,DDInter71,Abemaciclib,Aminoglutethimide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter81,Abemaciclib,Amobarbital,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter90,Abemaciclib,Amprenavir,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter94,Abemaciclib,Anakinra,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter703,Abemaciclib,Etravirine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter714,Abemaciclib,Fedratinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter715,Abemaciclib,Felbamate,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter735,Abemaciclib,Filgrastim,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter737,Abemaciclib,Fingolimod,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter743,Abemaciclib,Fluconazole,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter7,DDInter777,Abemaciclib,Fosamprenavir,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter782,Abemaciclib,Fosnetupitant,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter783,Abemaciclib,Fosphenytoin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter806,Abemaciclib,Ganciclovir,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter837,Abemaciclib,Golimumab,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter843,Abemaciclib,Griseofulvin,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter7,DDInter858,Abemaciclib,Hepatitis A Vaccine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter860,Abemaciclib,Hepatitis B Vaccine (Recombinant),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter867,Abemaciclib,Human adenovirus e serotype 4 strain cl-68578 antigen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter875,Abemaciclib,Human papillomavirus type 11 L1 capsid protein antigen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter905,Abemaciclib,Idelalisib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter909,Abemaciclib,Imatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter917,Abemaciclib,Indinavir,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter923,Abemaciclib,Infliximab,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter924,Abemaciclib,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter925,Abemaciclib,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter947,Abemaciclib,Interferon beta-1a,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter948,Abemaciclib,Interferon beta-1b,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter980,Abemaciclib,Isavuconazonium,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter7,DDInter995,Abemaciclib,Itraconazole,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter9,Abiraterone,Acalabrutinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter82,Abiraterone,Amoxapine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter84,Abiraterone,Amphetamine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter90,Abiraterone,Amprenavir,Minor,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter93,Abiraterone,Anagrelide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter802,Abiraterone,Galantamine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter809,Abiraterone,Gatifloxacin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter813,Abiraterone,Gemifloxacin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter817,Abiraterone,Gilteritinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter822,Abiraterone,Glasdegib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter832,Abiraterone,Glycerin,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter8,DDInter840,Abiraterone,Granisetron,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter8,DDInter841,Abiraterone,Grazoprevir,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter842,Abiraterone,Grepafloxacin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter847,Abiraterone,Guanfacine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter852,Abiraterone,Halofantrine,Major,,ddinter_downloads_code_L.csv|ddinter_downloads_code_P.csv,2,false
,,DDInter8,DDInter853,Abiraterone,Haloperidol,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter854,Abiraterone,Halothane,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter884,Abiraterone,Hydrocodone,Major,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter8,DDInter893,Abiraterone,Hydroxychloroquine,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_P.csv,2,false
,,DDInter8,DDInter895,Abiraterone,Hydroxyzine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter901,Abiraterone,Ibutilide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter904,Abiraterone,Idarubicin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter905,Abiraterone,Idelalisib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter907,Abiraterone,Iloperidone,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter912,Abiraterone,Imipramine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter915,Abiraterone,Indacaterol,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter8,DDInter917,Abiraterone,Indinavir,Minor,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter927,Abiraterone,Inotuzumab ozogamicin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter947,Abiraterone,Interferon beta-1a,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter948,Abiraterone,Interferon beta-1b,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter973,Abiraterone,Irinotecan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter974,Abiraterone,Irinotecan (liposomal),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter982,Abiraterone,Isoetharine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter987,Abiraterone,Isoprenaline,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter8,DDInter991,Abiraterone,Isotretinoin,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter8,DDInter994,Abiraterone,Istradefylline,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter995,Abiraterone,Itraconazole,Minor,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter996,Abiraterone,Ivabradine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter8,DDInter997,Abiraterone,Ivacaftor,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter9,DDInter90,Acalabrutinib,Amprenavir,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter93,Acalabrutinib,Anagrelide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter94,Acalabrutinib,Anakinra,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter98,Acalabrutinib,Anisindione,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter99,Acalabrutinib,Anistreplase,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter9,DDInter900,Acalabrutinib,Ibuprofen,Major,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter9,DDInter905,Acalabrutinib,Idelalisib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter908,Acalabrutinib,Iloprost,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter9,DDInter909,Acalabrutinib,Imatinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter917,Acalabrutinib,Indinavir,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter921,Acalabrutinib,Indomethacin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter923,Acalabrutinib,Infliximab,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter924,Acalabrutinib,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter925,Acalabrutinib,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter926,Acalabrutinib,Inotersen,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter980,Acalabrutinib,Isavuconazonium,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter986,Acalabrutinib,Isoniazid,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter995,Acalabrutinib,Itraconazole,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter9,DDInter997,Acalabrutinib,Ivacaftor,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter10,DDInter246,Acamprosate,Budesonide,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter10,DDInter252,Acamprosate,Bupropion,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter593,Acamprosate,Doxepin,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter10,DDInter598,Acamprosate,Doxycycline,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter900,Acamprosate,Ibuprofen,Unknown,,ddinter_downloads_code_R.csv,1,false
,,DDInter10,DDInter1018,Acamprosate,Lactulose,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter1022,Acamprosate,Lansoprazole,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter1064,Acamprosate,Levothyroxine,Unknown,,ddinter_downloads_code_H.csv,1,false
,,DDInter10,DDInter1263,Acamprosate,Naltrexone,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter1340,Acamprosate,Omeprazole,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter1388,Acamprosate,Pantoprazole,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter1515,Acamprosate,Prednisone,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv,2,false
,,DDInter10,DDInter1568,Acamprosate,Ranitidine,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter1675,Acamprosate,Simvastatin,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter10,DDInter1951,Acamprosate,Warfarin,Unknown,,ddinter_downloads_code_B.csv,1,false
,,DDInter11,DDInter12,Acarbose,Acebutolol,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter14,Acarbose,Acetaminophen,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter15,Acarbose,Acetazolamide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter20,Acarbose,Acetylsalicylic acid,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv,2,false
,,DDInter11,DDInter24,Acarbose,Activated charcoal,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter36,Acarbose,Albiglutide,Minor,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter37,Acarbose,Alclometasone (topical),Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter11,DDInter42,Acarbose,Alendronic acid,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter45,Acarbose,Alimemazine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter11,DDInter48,Acarbose,Allopurinol,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter50,Acarbose,Aloe Vera Leaf,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter53,Acarbose,Alpelisib,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter54,Acarbose,Alprazolam,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter63,Acarbose,Amcinonide,Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter11,DDInter79,Acarbose,Amlodipine,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter90,Acarbose,Amprenavir,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter98,Acarbose,Anisindione,Minor,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter118,Acarbose,Aripiprazole,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter125,Acarbose,Asenapine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter126,Acarbose,Asparaginase Erwinia chrysanthemi,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter127,Acarbose,Asparaginase Escherichia coli,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter129,Acarbose,Atazanavir,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter130,Acarbose,Atenolol,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter133,Acarbose,Atorvastatin,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter136,Acarbose,Atropine,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter170,Acarbose,Bedaquiline,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter179,Acarbose,Bendroflumethiazide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter187,Acarbose,Benzphetamine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter188,Acarbose,Benzthiazide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter195,Acarbose,Betamethasone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter11,DDInter196,Acarbose,Betamethasone (topical),Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter11,DDInter222,Acarbose,Bortezomib,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter223,Acarbose,Bosentan,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter228,Acarbose,Brentuximab vedotin,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter231,Acarbose,Brexpiprazole,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter233,Acarbose,Brigatinib,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter246,Acarbose,Budesonide,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter11,DDInter248,Acarbose,Bumetanide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter252,Acarbose,Bupropion,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter264,Acarbose,Calaspargase pegol,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter268,Acarbose,Calcitriol,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter11,DDInter284,Acarbose,Cannabidiol,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter292,Acarbose,Captopril,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter293,Acarbose,Carbamazepine,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter300,Acarbose,Cariprazine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter305,Acarbose,Carvedilol,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter314,Acarbose,Cefazolin,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter326,Acarbose,Cefpodoxime,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter334,Acarbose,Ceftriaxone,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter335,Acarbose,Cefuroxime,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter336,Acarbose,Celecoxib,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter340,Acarbose,Ceritinib,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter343,Acarbose,Cetirizine,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter11,DDInter360,Acarbose,Chlorothiazide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter363,Acarbose,Chlorpromazine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter365,Acarbose,Chlorthalidone,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter373,Acarbose,Chromic chloride,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter374,Acarbose,Chromium picolinate,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter383,Acarbose,Cinoxacin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter384,Acarbose,Ciprofloxacin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter388,Acarbose,Citalopram,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter393,Acarbose,Clarithromycin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter403,Acarbose,Clobetasol (topical),Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter11,DDInter404,Acarbose,Clocortolone (topical),Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter11,DDInter405,Acarbose,Clofarabine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter11,DDInter411,Acarbose,Clonazepam,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter413,Acarbose,Clopidogrel,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv,2,false
,,DDInter11,DDInter419,Acarbose,Clozapine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter439,Acarbose,Conjugated estrogens,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter440,Acarbose,Conjugated estrogens (topical),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter11,DDInter441,Acarbose,Copanlisib,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
